date,k_max_helsinki,ak_helsinki,n_missing_k
1888-12-25,4.0,16.0,1
1888-12-26,4.0,12.0,0
1888-12-27,4.0,11.0,0
1888-12-28,3.0,4.0,0
1888-12-29,3.0,3.0,0
1888-12-30,3.0,4.0,0
1888-12-31,3.0,5.0,0
1889-01-01,2.0,5.0,0
1889-01-02,4.0,13.0,0
1889-01-03,3.0,3.0,0
1889-01-04,0.0,0.0,0
1889-01-05,1.0,1.0,0
1889-01-06,3.0,3.0,0
1889-01-07,4.0,6.0,0
1889-01-08,5.0,13.0,0
1889-01-09,3.0,3.0,0
1889-01-10,2.0,3.0,0
1889-01-11,5.0,13.0,0
1889-01-12,4.0,11.0,0
1889-01-13,4.0,14.0,0
1889-01-14,4.0,7.0,0
1889-01-15,2.0,2.0,0
1889-01-16,1.0,1.0,0
1889-01-17,2.0,1.0,0
1889-01-18,1.0,0.0,0
1889-01-19,1.0,1.0,0
1889-01-20,5.0,10.0,0
1889-01-21,6.0,28.0,0
1889-01-22,6.0,23.0,1
1889-01-23,5.0,10.0,0
1889-01-24,4.0,8.0,0
1889-01-25,3.0,2.0,0
1889-01-26,3.0,5.0,0
1889-01-27,2.0,2.0,1
1889-01-28,2.0,1.0,0
1889-01-29,2.0,2.0,0
1889-01-30,2.0,3.0,0
1889-01-31,4.0,8.0,0
1889-02-01,3.0,4.0,0
1889-02-02,2.0,2.0,0
1889-02-03,3.0,5.0,1
1889-02-04,4.0,10.0,0
1889-02-05,1.0,0.0,0
1889-02-06,3.0,3.0,0
1889-02-07,3.0,7.0,0
1889-02-08,5.0,13.0,0
1889-02-09,3.0,4.0,0
1889-02-10,2.0,3.0,3
1889-02-11,2.0,3.0,1
1889-02-12,2.0,3.0,0
1889-02-13,1.0,2.0,0
1889-02-14,3.0,5.0,1
1889-02-15,3.0,7.0,2
1889-02-16,4.0,11.0,1
1889-02-17,6.0,20.0,1
1889-02-18,5.0,24.0,1
1889-02-19,5.0,14.0,0
1889-02-20,3.0,10.0,1
1889-02-21,3.0,7.0,0
1889-02-22,2.0,7.0,0
1889-02-23,6.0,23.0,1
1889-02-24,3.0,8.0,2
1889-02-25,2.0,4.0,1
1889-02-26,2.0,2.0,1
1889-02-27,4.0,5.0,2
1889-02-28,4.0,12.0,1
1889-03-01,5.0,19.0,0
1889-03-02,4.0,12.0,0
1889-03-03,3.0,9.0,0
1889-03-04,4.0,9.0,0
1889-03-05,3.0,3.0,0
1889-03-06,4.0,10.0,0
1889-03-07,5.0,19.0,0
1889-03-08,5.0,20.0,0
1889-03-09,4.0,7.0,0
1889-03-10,2.0,1.0,0
1889-03-11,5.0,10.0,0
1889-03-12,2.0,2.0,0
1889-03-13,5.0,16.0,0
1889-03-14,5.0,25.0,0
1889-03-15,3.0,9.0,0
1889-03-16,3.0,4.0,0
1889-03-17,3.0,4.0,0
1889-03-18,7.0,35.0,0
1889-03-19,1.0,2.0,0
1889-03-20,3.0,6.0,1
1889-03-21,5.0,14.0,0
1889-03-22,3.0,10.0,0
1889-03-23,4.0,8.0,0
1889-03-24,2.0,4.0,0
1889-03-25,3.0,9.0,0
1889-03-26,3.0,6.0,0
1889-03-27,4.0,13.0,0
1889-03-28,5.0,13.0,0
1889-03-29,5.0,20.0,0
1889-03-30,4.0,7.0,0
1889-03-31,3.0,6.0,1
1889-04-01,3.0,10.0,0
1889-04-02,4.0,14.0,0
1889-04-03,3.0,9.0,0
1889-04-04,4.0,10.0,0
1889-04-05,3.0,4.0,0
1889-04-06,2.0,3.0,1
1889-04-07,3.0,8.0,1
1889-04-08,5.0,23.0,1
1889-04-09,3.0,8.0,1
1889-04-10,4.0,16.0,1
1889-04-11,3.0,5.0,0
1889-04-12,3.0,5.0,1
1889-04-13,3.0,7.0,0
1889-04-14,3.0,6.0,0
1889-04-15,3.0,8.0,0
1889-04-16,4.0,8.0,0
1889-04-17,3.0,7.0,0
1889-04-18,3.0,4.0,0
1889-04-19,2.0,3.0,0
1889-04-20,2.0,4.0,0
1889-04-21,3.0,6.0,2
1889-04-22,3.0,9.0,0
1889-04-23,3.0,6.0,0
1889-04-24,4.0,12.0,0
1889-04-25,4.0,4.0,0
1889-04-26,5.0,20.0,0
1889-04-27,3.0,9.0,0
1889-04-28,3.0,8.0,1
1889-04-29,4.0,14.0,0
1889-04-30,3.0,9.0,0
1889-05-01,3.0,3.0,0
1889-05-02,3.0,5.0,0
1889-05-03,3.0,3.0,1
1889-05-04,5.0,14.0,0
1889-05-05,5.0,24.0,0
1889-05-06,5.0,16.0,0
1889-05-07,5.0,16.0,0
1889-05-08,3.0,7.0,0
1889-05-09,3.0,4.0,0
1889-05-10,2.0,5.0,0
1889-05-11,4.0,11.0,0
1889-05-12,3.0,4.0,0
1889-05-13,4.0,16.0,0
1889-05-14,4.0,6.0,0
1889-05-15,3.0,6.0,0
1889-05-16,3.0,5.0,0
1889-05-17,3.0,6.0,0
1889-05-18,2.0,2.0,0
1889-05-19,3.0,4.0,0
1889-05-20,3.0,9.0,0
1889-05-21,3.0,9.0,0
1889-05-22,5.0,12.0,0
1889-05-23,3.0,9.0,0
1889-05-24,3.0,8.0,0
1889-05-25,3.0,4.0,1
1889-05-26,6.0,18.0,0
1889-05-27,5.0,27.0,0
1889-05-28,3.0,6.0,1
1889-05-29,1.0,2.0,0
1889-05-30,3.0,4.0,0
1889-05-31,4.0,12.0,0
1889-06-01,5.0,16.0,0
1889-06-02,4.0,13.0,0
1889-06-03,3.0,7.0,0
1889-06-04,4.0,10.0,0
1889-06-05,3.0,4.0,0
1889-06-06,2.0,4.0,0
1889-06-07,3.0,4.0,0
1889-06-08,3.0,7.0,0
1889-06-09,4.0,14.0,0
1889-06-10,5.0,9.0,0
1889-06-11,4.0,10.0,1
1889-06-12,2.0,4.0,0
1889-06-13,2.0,3.0,0
1889-06-14,4.0,8.0,0
1889-06-15,5.0,19.0,0
1889-06-16,4.0,13.0,0
1889-06-17,4.0,7.0,0
1889-06-18,3.0,6.0,0
1889-06-19,3.0,5.0,0
1889-06-20,3.0,6.0,0
1889-06-21,3.0,9.0,0
1889-06-22,5.0,25.0,1
1889-06-23,4.0,10.0,0
1889-06-24,3.0,7.0,0
1889-06-25,3.0,6.0,0
1889-06-26,2.0,4.0,0
1889-06-27,3.0,7.0,0
1889-06-28,4.0,7.0,0
1889-06-29,4.0,12.0,0
1889-06-30,3.0,6.0,0
1889-07-01,5.0,14.0,0
1889-07-02,4.0,14.0,0
1889-07-03,3.0,10.0,1
1889-07-04,4.0,9.0,0
1889-07-05,3.0,5.0,0
1889-07-06,5.0,15.0,0
1889-07-07,4.0,18.0,0
1889-07-08,3.0,12.0,0
1889-07-09,3.0,9.0,0
1889-07-10,3.0,4.0,0
1889-07-11,4.0,9.0,0
1889-07-12,3.0,5.0,1
1889-07-13,3.0,6.0,0
1889-07-14,5.0,10.0,0
1889-07-15,3.0,7.0,0
1889-07-16,3.0,6.0,0
1889-07-17,7.0,32.0,0
1889-07-18,4.0,16.0,0
1889-07-19,4.0,13.0,0
1889-07-20,3.0,8.0,0
1889-07-21,3.0,10.0,2
1889-07-22,2.0,6.0,0
1889-07-23,3.0,6.0,0
1889-07-24,4.0,9.0,0
1889-07-25,3.0,7.0,0
1889-07-26,3.0,9.0,0
1889-07-27,3.0,10.0,0
1889-07-28,3.0,3.0,0
1889-07-29,4.0,12.0,0
1889-07-30,4.0,8.0,1
1889-07-31,5.0,18.0,0
1889-08-01,5.0,13.0,0
1889-08-02,4.0,16.0,0
1889-08-03,5.0,13.0,0
1889-08-04,2.0,3.0,0
1889-08-05,3.0,6.0,0
1889-08-06,2.0,3.0,2
1889-08-07,2.0,3.0,0
1889-08-08,3.0,6.0,0
1889-08-09,4.0,8.0,1
1889-08-10,3.0,6.0,0
1889-08-11,4.0,9.0,0
1889-08-12,3.0,8.0,0
1889-08-13,4.0,17.0,0
1889-08-14,5.0,19.0,0
1889-08-15,4.0,5.0,0
1889-08-16,5.0,19.0,0
1889-08-17,3.0,6.0,0
1889-08-18,4.0,8.0,0
1889-08-19,3.0,4.0,0
1889-08-20,6.0,17.0,0
1889-08-21,3.0,11.0,0
1889-08-22,3.0,7.0,0
1889-08-23,4.0,12.0,0
1889-08-24,4.0,9.0,0
1889-08-25,3.0,7.0,0
1889-08-26,5.0,18.0,0
1889-08-27,5.0,18.0,0
1889-08-28,5.0,25.0,0
1889-08-29,5.0,20.0,0
1889-08-30,4.0,9.0,0
1889-08-31,3.0,5.0,0
1889-09-01,3.0,8.0,1
1889-09-02,3.0,7.0,0
1889-09-03,2.0,3.0,0
1889-09-04,3.0,6.0,0
1889-09-05,3.0,7.0,0
1889-09-06,2.0,1.0,0
1889-09-07,4.0,5.0,0
1889-09-08,3.0,4.0,0
1889-09-09,5.0,22.0,0
1889-09-10,6.0,27.0,0
1889-09-11,6.0,38.0,0
1889-09-12,4.0,15.0,0
1889-09-13,3.0,8.0,0
1889-09-14,5.0,11.0,0
1889-09-15,1.0,2.0,0
1889-09-16,3.0,8.0,0
1889-09-17,3.0,6.0,0
1889-09-18,3.0,6.0,0
1889-09-19,4.0,7.0,0
1889-09-20,2.0,4.0,0
1889-09-21,3.0,5.0,0
1889-09-22,6.0,30.0,0
1889-09-23,6.0,42.0,0
1889-09-24,5.0,16.0,0
1889-09-25,4.0,11.0,0
1889-09-26,4.0,14.0,0
1889-09-27,3.0,7.0,0
1889-09-28,3.0,6.0,0
1889-09-29,2.0,3.0,0
1889-09-30,3.0,7.0,0
1889-10-01,1.0,1.0,0
1889-10-02,2.0,3.0,0
1889-10-03,3.0,7.0,0
1889-10-04,3.0,5.0,0
1889-10-05,2.0,3.0,0
1889-10-06,5.0,31.0,1
1889-10-07,4.0,17.0,1
1889-10-08,5.0,18.0,0
1889-10-09,4.0,9.0,0
1889-10-10,3.0,6.0,0
1889-10-11,4.0,8.0,1
1889-10-12,3.0,5.0,0
1889-10-13,3.0,6.0,0
1889-10-14,3.0,8.0,0
1889-10-15,4.0,6.0,0
1889-10-16,4.0,11.0,0
1889-10-17,4.0,7.0,0
1889-10-18,3.0,8.0,0
1889-10-19,4.0,17.0,0
1889-10-20,5.0,25.0,0
1889-10-21,6.0,30.0,0
1889-10-22,4.0,11.0,0
1889-10-23,4.0,10.0,0
1889-10-24,3.0,5.0,0
1889-10-25,3.0,7.0,0
1889-10-26,3.0,5.0,0
1889-10-27,3.0,5.0,0
1889-10-28,3.0,4.0,0
1889-10-29,2.0,4.0,0
1889-10-30,3.0,4.0,0
1889-10-31,2.0,2.0,0
1889-11-01,6.0,19.0,0
1889-11-02,6.0,28.0,0
1889-11-03,6.0,31.0,0
1889-11-04,5.0,18.0,0
1889-11-05,3.0,11.0,0
1889-11-06,4.0,12.0,0
1889-11-07,2.0,3.0,0
1889-11-08,2.0,3.0,0
1889-11-09,2.0,2.0,0
1889-11-10,5.0,12.0,0
1889-11-11,5.0,12.0,0
1889-11-12,4.0,8.0,0
1889-11-13,1.0,1.0,0
1889-11-14,1.0,1.0,0
1889-11-15,3.0,5.0,0
1889-11-16,4.0,12.0,0
1889-11-17,4.0,14.0,0
1889-11-18,5.0,23.0,1
1889-11-19,4.0,10.0,0
1889-11-20,3.0,5.0,0
1889-11-21,3.0,3.0,0
1889-11-22,4.0,7.0,0
1889-11-23,2.0,3.0,1
1889-11-24,2.0,3.0,0
1889-11-25,5.0,13.0,0
1889-11-26,5.0,16.0,0
1889-11-27,6.0,33.0,1
1889-11-28,5.0,18.0,0
1889-11-29,5.0,31.0,0
1889-11-30,4.0,13.0,0
1889-12-01,4.0,11.0,0
1889-12-02,2.0,2.0,0
1889-12-03,5.0,13.0,0
1889-12-04,5.0,13.0,0
1889-12-05,2.0,3.0,0
1889-12-06,5.0,10.0,0
1889-12-07,5.0,15.0,0
1889-12-08,4.0,15.0,0
1889-12-09,1.0,0.0,0
1889-12-10,4.0,7.0,1
1889-12-11,2.0,3.0,0
1889-12-12,2.0,2.0,0
1889-12-13,2.0,4.0,0
1889-12-14,3.0,8.0,0
1889-12-15,3.0,6.0,0
1889-12-16,2.0,3.0,0
1889-12-17,2.0,5.0,0
1889-12-18,3.0,5.0,0
1889-12-19,3.0,4.0,0
1889-12-20,2.0,4.0,0
1889-12-21,3.0,9.0,0
1889-12-22,3.0,6.0,0
1889-12-23,4.0,10.0,0
1889-12-24,4.0,11.0,0
1889-12-25,4.0,7.0,0
1889-12-26,3.0,3.0,0
1889-12-27,5.0,17.0,0
1889-12-28,3.0,5.0,0
1889-12-29,5.0,13.0,1
1889-12-30,3.0,7.0,0
1889-12-31,4.0,6.0,0
1890-01-01,3.0,9.0,0
1890-01-02,1.0,1.0,0
1890-01-03,4.0,8.0,0
1890-01-04,4.0,15.0,0
1890-01-05,4.0,5.0,1
1890-01-06,4.0,7.0,0
1890-01-07,4.0,8.0,0
1890-01-08,2.0,2.0,0
1890-01-09,3.0,4.0,0
1890-01-10,1.0,1.0,0
1890-01-11,4.0,7.0,0
1890-01-12,2.0,2.0,0
1890-01-13,3.0,6.0,0
1890-01-14,3.0,8.0,0
1890-01-15,3.0,4.0,0
1890-01-16,4.0,8.0,0
1890-01-17,2.0,3.0,0
1890-01-18,6.0,22.0,0
1890-01-19,5.0,11.0,0
1890-01-20,2.0,3.0,0
1890-01-21,5.0,15.0,0
1890-01-22,5.0,12.0,0
1890-01-23,4.0,13.0,0
1890-01-24,3.0,4.0,0
1890-01-25,3.0,5.0,0
1890-01-26,3.0,4.0,0
1890-01-27,3.0,5.0,0
1890-01-28,3.0,4.0,0
1890-01-29,2.0,2.0,0
1890-01-30,3.0,5.0,0
1890-01-31,2.0,2.0,0
1890-02-01,3.0,4.0,0
1890-02-02,5.0,10.0,0
1890-02-03,2.0,4.0,0
1890-02-04,4.0,8.0,1
1890-02-05,1.0,2.0,0
1890-02-06,4.0,8.0,0
1890-02-07,3.0,3.0,0
1890-02-08,2.0,3.0,0
1890-02-09,4.0,9.0,0
1890-02-10,1.0,2.0,0
1890-02-11,2.0,2.0,0
1890-02-12,4.0,9.0,0
1890-02-13,3.0,8.0,0
1890-02-14,3.0,5.0,0
1890-02-15,5.0,16.0,0
1890-02-16,4.0,8.0,0
1890-02-17,2.0,3.0,0
1890-02-18,4.0,9.0,0
1890-02-19,5.0,20.0,1
1890-02-20,6.0,20.0,0
1890-02-21,5.0,12.0,0
1890-02-22,3.0,7.0,0
1890-02-23,3.0,8.0,1
1890-02-24,2.0,4.0,0
1890-02-25,3.0,4.0,0
1890-02-26,2.0,1.0,0
1890-02-27,3.0,5.0,0
1890-02-28,4.0,7.0,0
1890-03-01,1.0,1.0,0
1890-03-02,3.0,4.0,0
1890-03-03,2.0,2.0,0
1890-03-04,2.0,2.0,0
1890-03-05,3.0,4.0,1
1890-03-06,4.0,9.0,0
1890-03-07,3.0,4.0,0
1890-03-08,3.0,9.0,1
1890-03-09,3.0,4.0,0
1890-03-10,2.0,3.0,0
1890-03-11,4.0,11.0,1
1890-03-12,4.0,10.0,0
1890-03-13,4.0,12.0,0
1890-03-14,4.0,8.0,0
1890-03-15,3.0,5.0,0
1890-03-16,5.0,18.0,2
1890-03-17,6.0,24.0,0
1890-03-18,5.0,18.0,0
1890-03-19,5.0,14.0,0
1890-03-20,2.0,3.0,0
1890-03-21,3.0,8.0,0
1890-03-22,2.0,4.0,0
1890-03-23,4.0,10.0,0
1890-03-24,3.0,4.0,0
1890-03-25,3.0,8.0,0
1890-03-26,3.0,5.0,0
1890-03-27,2.0,5.0,0
1890-03-28,3.0,5.0,1
1890-03-29,2.0,2.0,0
1890-03-30,2.0,2.0,0
1890-03-31,2.0,4.0,0
1890-04-01,2.0,4.0,1
1890-04-02,4.0,13.0,0
1890-04-03,4.0,7.0,0
1890-04-04,3.0,6.0,1
1890-04-05,2.0,3.0,0
1890-04-06,5.0,10.0,0
1890-04-07,4.0,12.0,0
1890-04-08,4.0,6.0,0
1890-04-09,4.0,8.0,0
1890-04-10,3.0,8.0,1
1890-04-11,3.0,5.0,0
1890-04-12,3.0,7.0,0
1890-04-13,3.0,9.0,0
1890-04-14,2.0,4.0,0
1890-04-15,2.0,3.0,2
1890-04-16,3.0,9.0,0
1890-04-17,3.0,7.0,0
1890-04-18,3.0,5.0,1
1890-04-19,3.0,5.0,0
1890-04-20,3.0,7.0,1
1890-04-21,4.0,8.0,0
1890-04-22,4.0,8.0,0
1890-04-23,4.0,13.0,0
1890-04-24,3.0,11.0,0
1890-04-25,3.0,6.0,1
1890-04-26,3.0,5.0,0
1890-04-27,3.0,6.0,0
1890-04-28,3.0,9.0,0
1890-04-29,2.0,3.0,0
1890-04-30,3.0,6.0,0
1890-05-01,4.0,5.0,0
1890-05-02,3.0,8.0,0
1890-05-03,2.0,2.0,0
1890-05-04,5.0,12.0,0
1890-05-05,4.0,9.0,0
1890-05-06,4.0,16.0,0
1890-05-07,3.0,6.0,0
1890-05-08,3.0,6.0,1
1890-05-09,3.0,5.0,1
1890-05-10,4.0,8.0,0
1890-05-11,5.0,15.0,0
1890-05-12,2.0,3.0,0
1890-05-13,4.0,10.0,0
1890-05-14,2.0,5.0,0
1890-05-15,3.0,7.0,0
1890-05-16,3.0,5.0,0
1890-05-17,5.0,16.0,0
1890-05-18,3.0,5.0,0
1890-05-19,3.0,4.0,0
1890-05-20,4.0,10.0,1
1890-05-21,2.0,3.0,0
1890-05-22,5.0,17.0,0
1890-05-23,3.0,5.0,0
1890-05-24,4.0,12.0,0
1890-05-25,4.0,9.0,0
1890-05-26,4.0,12.0,0
1890-05-27,4.0,11.0,0
1890-05-28,3.0,6.0,0
1890-05-29,3.0,4.0,0
1890-05-30,3.0,4.0,0
1890-05-31,3.0,5.0,2
1890-06-01,2.0,4.0,0
1890-06-02,5.0,16.0,0
1890-06-03,3.0,9.0,1
1890-06-04,3.0,5.0,0
1890-06-05,5.0,11.0,0
1890-06-06,4.0,8.0,0
1890-06-07,3.0,10.0,0
1890-06-08,4.0,8.0,0
1890-06-09,3.0,6.0,0
1890-06-10,4.0,6.0,2
1890-06-11,3.0,4.0,0
1890-06-12,2.0,2.0,1
1890-06-13,3.0,4.0,0
1890-06-14,4.0,8.0,0
1890-06-15,3.0,4.0,0
1890-06-16,2.0,4.0,0
1890-06-17,4.0,8.0,0
1890-06-18,3.0,6.0,0
1890-06-19,3.0,3.0,0
1890-06-20,5.0,11.0,0
1890-06-21,4.0,9.0,0
1890-06-22,4.0,11.0,0
1890-06-23,3.0,5.0,1
1890-06-24,3.0,4.0,0
1890-06-25,2.0,3.0,0
1890-06-26,2.0,4.0,0
1890-06-27,5.0,13.0,0
1890-06-28,3.0,5.0,0
1890-06-29,4.0,8.0,0
1890-06-30,2.0,3.0,0
1890-07-01,6.0,23.0,0
1890-07-02,3.0,6.0,0
1890-07-03,2.0,3.0,0
1890-07-04,3.0,3.0,0
1890-07-05,3.0,5.0,0
1890-07-06,3.0,5.0,0
1890-07-07,4.0,13.0,0
1890-07-08,4.0,13.0,0
1890-07-09,3.0,7.0,0
1890-07-10,3.0,4.0,0
1890-07-11,3.0,6.0,0
1890-07-12,3.0,9.0,0
1890-07-13,3.0,7.0,0
1890-07-14,4.0,10.0,0
1890-07-15,4.0,8.0,0
1890-07-16,2.0,4.0,0
1890-07-17,5.0,13.0,0
1890-07-18,5.0,21.0,0
1890-07-19,6.0,31.0,0
1890-07-20,5.0,20.0,0
1890-07-21,4.0,12.0,0
1890-07-22,4.0,15.0,0
1890-07-23,4.0,10.0,1
1890-07-24,4.0,13.0,0
1890-07-25,4.0,10.0,0
1890-07-26,5.0,11.0,0
1890-07-27,3.0,5.0,0
1890-07-28,3.0,6.0,0
1890-07-29,3.0,5.0,0
1890-07-30,3.0,10.0,0
1890-07-31,3.0,7.0,0
1890-08-01,2.0,3.0,0
1890-08-02,5.0,14.0,0
1890-08-03,4.0,7.0,0
1890-08-04,3.0,7.0,0
1890-08-05,3.0,6.0,0
1890-08-06,2.0,4.0,0
1890-08-07,4.0,15.0,0
1890-08-08,3.0,6.0,0
1890-08-09,3.0,8.0,0
1890-08-10,3.0,7.0,0
1890-08-11,3.0,4.0,0
1890-08-12,3.0,7.0,0
1890-08-13,5.0,9.0,0
1890-08-14,3.0,5.0,0
1890-08-15,5.0,18.0,0
1890-08-16,5.0,25.0,0
1890-08-17,4.0,15.0,0
1890-08-18,5.0,25.0,0
1890-08-19,4.0,11.0,0
1890-08-20,5.0,15.0,0
1890-08-21,3.0,7.0,1
1890-08-22,5.0,14.0,0
1890-08-23,5.0,9.0,0
1890-08-24,3.0,7.0,0
1890-08-25,4.0,8.0,0
1890-08-26,3.0,5.0,0
1890-08-27,3.0,7.0,0
1890-08-28,2.0,5.0,1
1890-08-29,3.0,6.0,0
1890-08-30,4.0,7.0,0
1890-08-31,3.0,3.0,0
1890-09-01,3.0,6.0,0
1890-09-02,5.0,21.0,0
1890-09-03,5.0,16.0,0
1890-09-04,4.0,11.0,0
1890-09-05,4.0,8.0,0
1890-09-06,3.0,8.0,0
1890-09-07,4.0,16.0,0
1890-09-08,3.0,5.0,0
1890-09-09,4.0,5.0,0
1890-09-10,3.0,4.0,0
1890-09-11,4.0,13.0,0
1890-09-12,5.0,27.0,0
1890-09-13,4.0,12.0,0
1890-09-14,4.0,13.0,0
1890-09-15,4.0,15.0,0
1890-09-16,5.0,17.0,0
1890-09-17,3.0,7.0,0
1890-09-18,4.0,13.0,0
1890-09-19,5.0,13.0,0
1890-09-20,5.0,22.0,0
1890-09-21,5.0,13.0,0
1890-09-22,4.0,11.0,0
1890-09-23,4.0,8.0,0
1890-09-24,3.0,6.0,0
1890-09-25,4.0,10.0,0
1890-09-26,4.0,10.0,0
1890-09-27,2.0,2.0,0
1890-09-28,3.0,6.0,0
1890-09-29,5.0,11.0,0
1890-09-30,3.0,7.0,0
1890-10-01,3.0,5.0,0
1890-10-02,4.0,6.0,0
1890-10-03,3.0,5.0,0
1890-10-04,2.0,3.0,0
1890-10-05,3.0,3.0,0
1890-10-06,5.0,14.0,0
1890-10-07,3.0,3.0,0
1890-10-08,3.0,8.0,0
1890-10-09,4.0,14.0,0
1890-10-10,5.0,12.0,0
1890-10-11,6.0,22.0,0
1890-10-12,5.0,12.0,0
1890-10-13,5.0,23.0,0
1890-10-14,3.0,6.0,0
1890-10-15,4.0,10.0,0
1890-10-16,5.0,19.0,0
1890-10-17,3.0,4.0,0
1890-10-18,5.0,26.0,0
1890-10-19,6.0,31.0,0
1890-10-20,4.0,13.0,0
1890-10-21,3.0,9.0,0
1890-10-22,5.0,11.0,0
1890-10-23,3.0,6.0,0
1890-10-24,4.0,9.0,0
1890-10-25,2.0,2.0,0
1890-10-26,3.0,5.0,0
1890-10-27,4.0,13.0,0
1890-10-28,4.0,11.0,0
1890-10-29,2.0,2.0,0
1890-10-30,4.0,8.0,0
1890-10-31,3.0,8.0,0
1890-11-01,3.0,10.0,0
1890-11-02,4.0,10.0,0
1890-11-03,2.0,3.0,0
1890-11-04,2.0,2.0,0
1890-11-05,3.0,8.0,0
1890-11-06,2.0,2.0,0
1890-11-07,3.0,7.0,0
1890-11-08,7.0,39.0,0
1890-11-09,4.0,14.0,0
1890-11-10,5.0,16.0,0
1890-11-11,3.0,7.0,0
1890-11-12,1.0,1.0,0
1890-11-13,3.0,8.0,0
1890-11-14,4.0,13.0,0
1890-11-15,4.0,12.0,0
1890-11-16,4.0,8.0,0
1890-11-17,3.0,6.0,0
1890-11-18,4.0,9.0,0
1890-11-19,3.0,7.0,0
1890-11-20,2.0,3.0,0
1890-11-21,3.0,6.0,0
1890-11-22,2.0,4.0,0
1890-11-23,3.0,10.0,0
1890-11-24,2.0,3.0,0
1890-11-25,2.0,2.0,0
1890-11-26,4.0,5.0,0
1890-11-27,4.0,11.0,0
1890-11-28,2.0,3.0,0
1890-11-29,2.0,3.0,0
1890-11-30,3.0,5.0,0
1890-12-01,4.0,9.0,0
1890-12-02,3.0,4.0,0
1890-12-03,2.0,2.0,0
1890-12-04,3.0,4.0,0
1890-12-05,2.0,5.0,0
1890-12-06,4.0,11.0,0
1890-12-07,3.0,4.0,0
1890-12-08,3.0,6.0,0
1890-12-09,3.0,6.0,0
1890-12-10,1.0,1.0,0
1890-12-11,3.0,5.0,0
1890-12-12,3.0,3.0,0
1890-12-13,4.0,5.0,1
1890-12-14,2.0,3.0,1
1890-12-15,2.0,3.0,0
1890-12-16,5.0,10.0,0
1890-12-17,1.0,2.0,0
1890-12-18,4.0,6.0,0
1890-12-19,2.0,3.0,0
1890-12-20,3.0,3.0,0
1890-12-21,3.0,4.0,0
1890-12-22,2.0,3.0,0
1890-12-23,5.0,13.0,0
1890-12-24,5.0,12.0,0
1890-12-25,3.0,4.0,0
1890-12-26,4.0,7.0,0
1890-12-27,2.0,1.0,0
1890-12-28,3.0,3.0,0
1890-12-29,3.0,7.0,0
1890-12-30,4.0,6.0,0
1890-12-31,4.0,10.0,0
1891-01-01,4.0,19.0,5
1891-01-02,,,8
1891-01-03,,,8
1891-01-04,,,8
1891-01-05,,,8
1891-01-06,,,8
1891-01-07,,,8
1891-01-08,,,8
1891-01-09,,,8
1891-01-10,,,8
1891-01-11,,,8
1891-01-12,,,8
1891-01-13,,,8
1891-01-14,,,8
1891-01-15,,,8
1891-01-16,,,8
1891-01-17,,,8
1891-01-18,,,8
1891-01-19,,,8
1891-01-20,,,8
1891-01-21,,,8
1891-01-22,,,8
1891-01-23,,,8
1891-01-24,,,8
1891-01-25,,,8
1891-01-26,,,8
1891-01-27,,,8
1891-01-28,,,8
1891-01-29,,,8
1891-01-30,,,8
1891-01-31,,,8
1891-02-01,,,8
1891-02-02,,,8
1891-02-03,,,8
1891-02-04,,,8
1891-02-05,,,8
1891-02-06,,,8
1891-02-07,,,8
1891-02-08,,,8
1891-02-09,,,8
1891-02-10,,,8
1891-02-11,,,8
1891-02-12,,,8
1891-02-13,,,8
1891-02-14,,,8
1891-02-15,,,8
1891-02-16,,,8
1891-02-17,,,8
1891-02-18,,,8
1891-02-19,,,8
1891-02-20,,,8
1891-02-21,,,8
1891-02-22,,,8
1891-02-23,,,8
1891-02-24,,,8
1891-02-25,,,8
1891-02-26,,,8
1891-02-27,,,8
1891-02-28,,,8
1891-03-01,,,8
1891-03-02,,,8
1891-03-03,,,8
1891-03-04,,,8
1891-03-05,,,8
1891-03-06,,,8
1891-03-07,,,8
1891-03-08,,,8
1891-03-09,,,8
1891-03-10,,,8
1891-03-11,,,8
1891-03-12,,,8
1891-03-13,,,8
1891-03-14,,,8
1891-03-15,,,8
1891-03-16,,,8
1891-03-17,,,8
1891-03-18,,,8
1891-03-19,,,8
1891-03-20,,,8
1891-03-21,,,8
1891-03-22,,,8
1891-03-23,,,8
1891-03-24,,,8
1891-03-25,,,8
1891-03-26,,,8
1891-03-27,,,8
1891-03-28,,,8
1891-03-29,,,8
1891-03-30,,,8
1891-03-31,,,8
1891-04-01,,,8
1891-04-02,,,8
1891-04-03,,,8
1891-04-04,,,8
1891-04-05,,,8
1891-04-06,,,8
1891-04-07,,,8
1891-04-08,,,8
1891-04-09,,,8
1891-04-10,,,8
1891-04-11,,,8
1891-04-12,,,8
1891-04-13,,,8
1891-04-14,,,8
1891-04-15,,,8
1891-04-16,,,8
1891-04-17,,,8
1891-04-18,,,8
1891-04-19,,,8
1891-04-20,,,8
1891-04-21,,,8
1891-04-22,,,8
1891-04-23,,,8
1891-04-24,,,8
1891-04-25,,,8
1891-04-26,,,8
1891-04-27,,,8
1891-04-28,,,8
1891-04-29,,,8
1891-04-30,,,8
1891-05-01,,,8
1891-05-02,,,8
1891-05-03,,,8
1891-05-04,,,8
1891-05-05,,,8
1891-05-06,,,8
1891-05-07,,,8
1891-05-08,,,8
1891-05-09,,,8
1891-05-10,,,8
